word,n_ratings,n,prop_known,rating,rating_sd
stock,10,10,1,3.9,1.969207398
stockade,10,10,1,3.4,2.221110833
stocking,10,10,1,3.7,1.33749351
stockpile,10,10,1,3.1,2.233582076
stockroom,10,10,1,4.3,2.162817093
stocky,10,10,1,3.5,2.321398046
stockyard,17,18,0.944444444,3.823529412,2.098669046
stodge,10,12,0.833333333,4.2,1.988857852
stodgy,14,17,0.823529412,3.785714286,2.293085641
Stoic,11,11,1,4.090909091,1.868397466
stole,10,10,1,4.4,2.065591118
stolen,10,10,1,4.1,1.197219
stomach,10,10,1,2.7,1.766981104
stomp,10,10,1,5.7,1.059349905
stone,10,10,1,3.4,1.95505044
stonewall,10,10,1,5.6,1.837873167
stood,11,11,1,3.545454545,1.967924611
stooge,10,10,1,4.1,1.91195072
stool,10,10,1,3.7,1.33749351
stoop,11,12,0.916666667,4.909090909,2.165850662
stop,11,11,1,5.181818182,1.60113596
stopper,10,10,1,4,1.763834207
stopping,12,12,1,4.416666667,2.234373344
stopwatch,10,10,1,3.3,2.311805451
storage,10,10,1,4.2,2.299758441
store,10,10,1,3.6,2.011080417
storeroom,11,11,1,4,2.28035085
stork,11,12,0.916666667,4.090909091,2.119176512
storm,11,11,1,5.545454545,1.507556723
stormy,10,10,1,4.7,1.888562063
story,10,10,1,4.8,2.097617696
storybook,10,10,1,3.7,2.496664441
stout,10,10,1,4.7,1.888562063
stove,10,10,1,2,1.490711985
stow,10,10,1,3.8,2.573367875
straddle,10,10,1,5.4,1.897366596
straggle,11,12,0.916666667,5.272727273,1.902151891
straight,10,10,1,4.3,2.213594362
straighten,11,11,1,4.727272727,1.348399725
strain,10,10,1,4.5,1.957890021
strained,11,11,1,4.363636364,1.80403588
strainer,11,11,1,4.454545455,1.967924611
strait,11,11,1,4.272727273,1.61807967
strand,10,10,1,4.3,2.002775851
strange,11,11,1,3.818181818,2.136266922
stranger,10,10,1,4,1.699673171
strangle,11,11,1,4.272727273,1.61807967
strangulate,11,11,1,4.363636364,2.062654953
strap,10,10,1,3.9,1.663329993
strapped,10,10,1,4.2,1.229272594
strapping,11,11,1,4.454545455,1.916436086
strategic,11,12,0.916666667,2.636363636,1.206045378
strategy,12,12,1,3.083333333,1.831955405
stratify,10,12,0.833333333,3.9,1.969207398
stratosphere,12,12,1,3.25,1.764549904
straw,12,12,1,4.25,2.050498831
strawberry,11,11,1,4.090909091,2.30019762
strawflower,11,12,0.916666667,4.090909091,2.022599587
stray,11,11,1,3.818181818,1.778661397
streak,11,11,1,4.454545455,1.863525496
stream,10,10,1,4.6,1.646545205
streamer,11,11,1,4.545454545,1.694912173
streaming,12,12,1,3.666666667,1.922750555
streamline,11,11,1,3.363636364,1.433368569
street,11,11,1,3.090909091,2.071450963
strength,11,11,1,4.454545455,1.863525496
strengthen,10,10,1,3.1,1.852925615
strenuous,10,10,1,3.7,1.702938637
strep,10,12,0.833333333,3.2,1.135292424
stress,10,10,1,3.7,2.45175674
stressful,13,13,1,3.846153846,1.625123269
stretch,12,12,1,4.166666667,1.94624736
stretcher,10,10,1,3.8,1.686548085
stretchy,12,12,1,5.75,1.215431087
strew,11,13,0.846153846,3.818181818,2.272363607
stricken,10,10,1,3.8,1.813529401
strict,10,10,1,4.6,1.95505044
stride,10,10,1,5.6,1.173787791
strident,10,11,0.909090909,3.4,2.270584849
stridulate,12,13,0.923076923,2.833333333,1.800673275
strife,10,11,0.909090909,4.2,2.1499354
strike,10,10,1,5.5,1.269295518
striker,10,10,1,4.9,1.852925615
string,12,12,1,3.833333333,1.850470866
stringency,10,11,0.909090909,3.8,1.751190072
stringent,16,18,0.888888889,3.5,1.505545305
stringing,11,11,1,3.818181818,1.60113596
strip,10,10,1,4.8,1.619327707
stripe,11,11,1,5.363636364,1.501514387
striped,11,11,1,5.090909091,1.578261414
stripped,10,10,1,4.3,2.002775851
stripper,10,10,1,4.9,1.852925615
striptease,10,11,0.909090909,4.7,1.946506843
strive,10,10,1,2.9,1.286683938
stroganoff,10,10,1,2.3,2.057506582
stroke,16,16,1,4.4375,1.412739655
stroll,11,11,1,4.636363636,1.501514387
stroller,13,13,1,4.230769231,1.964427234
strong,10,10,1,4.7,1.766981104
stronghold,16,16,1,4.875,1.408308678
struck,10,10,1,4.7,1.766981104
structure,11,11,1,4.818181818,1.470930441
strudel,10,11,0.909090909,3.2,1.751190072
struggle,10,10,1,5.3,0.948683298
strum,11,11,1,5,1.673320053
strung,13,13,1,4.307692308,1.931519928
strut,10,10,1,5.6,1.173787791
strutting,10,10,1,4,2
stub,11,11,1,5.181818182,1.470930441
stubbed,12,12,1,5.583333333,1.443375673
stubble,11,11,1,4.181818182,1.990888335
stubborn,13,13,1,4.230769231,1.921537846
stuck,10,10,1,4.3,2.057506582
stud,10,10,1,4.4,2.011080417
student,11,11,1,2.818181818,1.778661397
studio,12,12,1,2.416666667,1.083624669
study,10,10,1,4.4,2.319003617
stuff,11,11,1,3.909090909,1.758098146
stuffing,10,10,1,4.5,1.779513042
stuffy,10,10,1,5.8,1.032795559
stumble,10,10,1,5.4,0.966091783
stump,10,10,1,4.4,1.95505044
stun,10,10,1,4.6,2.170509413
stung,11,11,1,5.272727273,1.902151891
stunner,10,10,1,4,1.825741858
stunning,10,10,1,4.4,1.505545305
stunt,11,11,1,4.363636364,1.120064933
stupefy,13,14,0.928571429,3.692307692,1.652503928
stupendous,10,10,1,4.7,2.057506582
stupid,11,11,1,3.727272727,1.555050423
stupidity,13,13,1,4.461538462,1.898042176
sturdy,11,11,1,4.636363636,1.361816968
stutter,10,10,1,5.8,2.097617696
sty,10,12,0.833333333,2.8,1.988857852
style,10,10,1,2.9,2.078995484
stylish,10,10,1,2.8,1.475729575
stylist,10,10,1,4.1,1.852925615
suave,10,10,1,4.6,2.011080417
sub,11,11,1,3.727272727,2.240129866
subconscious,10,10,1,3.4,1.646545205
subcontract,13,13,1,3,2.121320344
subdivide,10,10,1,4,2.357022604
subdue,10,10,1,3,1.943650632
subdued,11,12,0.916666667,2.727272727,1.489356176
subject,10,10,1,3.8,1.619327707
subjection,10,10,1,3.2,2.347575582
subjective,12,12,1,3.5,2.236067977
subjectivism,10,10,1,2.3,1.82878223
subjectivity,10,10,1,2.5,1.58113883
subjunctive,10,11,0.909090909,2.6,1.837873167
sublime,10,10,1,4.2,1.398411798
subliminal,10,11,0.909090909,4.3,2.45175674
sublimity,11,13,0.846153846,3,1.788854382
submarine,10,10,1,3.3,2.263232693
submerge,10,10,1,5.4,1.776388346
submissive,10,10,1,3.5,2.013840996
submit,14,14,1,3.285714286,1.38278267
suboptimal,10,10,1,2.2,1.475729575
subpoena,11,11,1,3.454545455,1.572490786
subprime,14,14,1,3,1.754116039
subscribe,12,12,1,2.333333333,1.302677895
subsequence,10,10,1,3.3,1.567021236
subsequent,10,10,1,2.6,1.505545305
subservient,10,10,1,3.6,1.712697677
subside,11,11,1,3.636363636,1.433368569
subsidize,10,10,1,2.9,2.024845673
substance,11,11,1,3.909090909,2.022599587
substandard,10,11,0.909090909,3,1.56347192
substantial,10,10,1,4.7,2.110818693
substantiate,10,10,1,2.6,1.505545305
substantive,13,14,0.928571429,2.846153846,1.818706218
substitute,10,10,1,3.9,1.852925615
subtitle,10,10,1,3.3,1.82878223
subtle,12,12,1,4.833333333,1.642245322
subtlety,11,11,1,2.818181818,0.981649817
subtract,10,10,1,4.5,1.957890021
suburb,10,10,1,2.5,0.849836586
subversive,11,12,0.916666667,3.272727273,1.902151891
subway,11,12,0.916666667,3.545454545,1.916436086
subwoofer,11,11,1,3.090909091,2.119176512
succeed,11,11,1,2.818181818,1.60113596
success,10,10,1,2.8,1.398411798
successful,10,10,1,4,1.763834207
succession,10,10,1,3.5,1.957890021
succulent,10,10,1,4.4,2.118699811
succumb,10,10,1,3.2,1.619327707
such,11,11,1,2.545454545,1.634847783
suck,11,11,1,5.545454545,1.439696938
sucker,10,10,1,4.9,1.969207398
sucking,12,12,1,5.666666667,1.435481125
suckle,12,12,1,4.666666667,1.922750555
suckling,10,10,1,4.4,1.897366596
suction,11,11,1,5.363636364,1.026910636
sudden,10,10,1,3.6,1.837873167
suds,10,10,1,5.5,1.840893503
sue,10,10,1,2.2,1.316561177
suede,10,10,1,3.6,1.712697677
suffer,10,10,1,3.8,1.549193338
suffice,10,10,1,1.7,1.251665557
sufficiency,10,10,1,3.5,1.900292375
sufficient,10,10,1,3.2,2.043961296
suffix,11,11,1,2.909090909,1.513574937
suffocate,10,10,1,4.3,1.888562063
suffrage,10,10,1,3.3,2.002775851
suffuse,11,11,1,2.636363636,1.747725795
sugar,11,11,1,3.363636364,2.01359019
suggest,10,10,1,2.7,1.494434118
suggestible,10,10,1,2.3,1.702938637
suggestion,10,10,1,3.9,1.663329993
suggestive,10,10,1,3.9,1.728840331
suicidal,10,10,1,3,2.108185107
suicide,10,10,1,3.8,2.201009869
suit,13,13,1,4.615384615,1.938146087
suitable,10,10,1,4,2
suitcase,10,10,1,4.2,2.347575582
suite,10,10,1,4.1,2.282785822
sulk,12,12,1,5.166666667,1.337115847
sulky,13,13,1,4.846153846,1.625123269
sullen,13,13,1,2.923076923,1.977436828
sulphur,11,11,1,3.545454545,2.207425485
sultan,11,12,0.916666667,3.363636364,1.963299634
sultry,12,12,1,4.25,1.912875038
sum,10,10,1,3.7,1.251665557
summarize,11,11,1,3.090909091,1.921173884
summary,11,11,1,2.545454545,1.293339581
summer,10,10,1,4.4,1.837873167
summit,11,11,1,4.090909091,2.071450963
summon,10,10,1,4.1,1.523883927
summons,10,10,1,3.8,1.135292424
sump,13,15,0.866666667,4.692307692,2.175033156
sun,11,11,1,3.909090909,1.921173884
sunbathe,10,10,1,4.2,1.988857852
sunbeam,10,10,1,4,2.494438258
sunburn,10,11,0.909090909,5.6,1.577621275
sundae,11,11,1,3.636363636,1.629277587
Sunday,10,10,1,3.7,2.359378449
sundial,11,11,1,3.272727273,1.848832555
sundown,10,10,1,5,1.885618083
sunflower,10,10,1,3.6,2.412928143
sunk,10,10,1,5.3,1.159501809
sunlight,11,11,1,5.545454545,1.694912173
sunny,10,10,1,5.3,1.418136492
sunrise,11,11,1,4.818181818,2.227921983
sunroof,10,10,1,4.1,1.728840331
sunset,11,11,1,5.363636364,2.377928816
sunshine,10,10,1,4.7,2.057506582
sunspot,10,10,1,5.5,2.013840996
sup,10,11,0.909090909,4,2.581988897
super,9,9,1,4.333333333,2
superb,10,10,1,3.9,1.449137675
superficial,10,10,1,3.6,2.221110833
superhuman,12,12,1,3.666666667,1.66969422
superior,11,11,1,4.181818182,1.887759615
superiority,10,10,1,4.5,1.58113883
superlative,12,13,0.923076923,3.166666667,1.527525232
supermarket,11,11,1,3.272727273,1.954016842
supersede,11,12,0.916666667,3,2.144761059
superstar,11,11,1,4.181818182,2.272363607
superstitious,11,11,1,3.454545455,2.207425485
supper,13,13,1,3.230769231,1.83275049
supplement,11,11,1,2.636363636,1.566698904
supply,10,10,1,3.2,2.043961296
support,10,10,1,3.6,1.897366596
supportable,10,10,1,4.3,2.162817093
supporter,10,10,1,4.4,2.011080417
supportive,10,10,1,3.3,1.888562063
suppose,10,10,1,3.2,1.398411798
supposed,11,11,1,1.909090909,0.831209415
supposition,9,11,0.818181818,2.222222222,1.481365736
suppress,12,12,1,4,1.59544807
suppression,11,11,1,3.545454545,1.752919642
supremacy,11,11,1,3.363636364,1.629277587
supreme,11,11,1,4.090909091,1.921173884
sure,10,10,1,3.2,2.529822128
surely,10,10,1,2.3,1.33749351
surf,10,11,0.909090909,4.6,2.011080417
surface,10,10,1,3.1,1.852925615
surge,11,11,1,5.545454545,1.694912173
surgeon,11,11,1,2.363636364,1.80403588
surgery,10,10,1,3.7,2.45175674
surgical,11,11,1,3.181818182,1.470930441
surmise,11,12,0.916666667,2.090909091,1.136181804
surmount,11,12,0.916666667,3.818181818,2.136266922
surname,11,11,1,4.090909091,1.640399065
surpass,12,12,1,4,2.215646838
surpassing,10,10,1,3.5,1.08012345
surplus,11,11,1,3.181818182,1.662418829
surprise,10,10,1,5.1,2.330951165
surprising,15,15,1,4.266666667,2.051712409
surreal,12,12,1,3.833333333,1.585922922
surrealistic,10,10,1,2.8,2.043961296
surrender,10,10,1,4,0.942809042
surround,10,10,1,4.5,1.58113883
surrounding,10,10,1,3.6,1.429840706
surveillance,10,10,1,3.8,1.87379591
survey,10,10,1,2.9,2.078995484
survivable,10,10,1,3.6,2.221110833
survival,10,10,1,3.5,1.840893503
survive,10,10,1,2.6,1.264911064
survivor,10,10,1,4.3,2.057506582
susceptibility,10,10,1,2.5,1.840893503
susceptible,12,12,1,2.75,1.764549904
sushi,10,10,1,4.3,2.057506582
suspect,10,10,1,2.9,2.131770261
suspend,10,10,1,4,1.333333333
suspender,10,10,1,2.8,1.686548085
suspense,10,10,1,3.9,1.449137675
suspicion,12,12,1,4,1.758098146
suspicious,10,10,1,4,1.943650632
sustain,11,11,1,2.545454545,1.035725481
sustainability,10,10,1,3.3,1.82878223
suture,10,10,1,3.5,2.013840996
swab,10,10,1,5.6,0.843274043
swaddle,10,10,1,4.2,1.398411798
swag,11,11,1,4.818181818,1.834021909
swagger,10,10,1,5.6,1.776388346
swallow,12,12,1,5.166666667,1.94624736
swamp,10,10,1,4.2,1.686548085
swan,10,10,1,2.9,2.024845673
swank,9,10,0.9,4,2.291287847
swap,10,10,1,3,1.414213562
swarm,10,10,1,4.9,1.969207398
swash,10,11,0.909090909,6.3,0.823272602
swastika,10,10,1,4,2.538591035
swat,10,10,1,5.4,1.837873167
swatch,12,13,0.923076923,4.416666667,1.880924982
sway,12,12,1,5.833333333,1.466804401
swayed,10,10,1,5.3,1.159501809
swear,10,10,1,4.3,0.948683298
sweat,10,10,1,4.4,1.646545205
sweater,13,13,1,3.846153846,2.2303271
sweatshirt,12,13,0.923076923,4.25,2.094364733
sweatshop,11,11,1,4.818181818,2.227921983
sweaty,11,11,1,4.818181818,2.136266922
Swede,13,15,0.866666667,3.384615385,1.386750491
sweep,10,10,1,6.2,1.87379591
sweeper,10,10,1,4.9,1.663329993
sweet,10,10,1,5.3,1.567021236
sweeten,10,10,1,4.7,1.567021236
sweetheart,10,10,1,4.1,2.183269719
sweetie,12,12,1,5.166666667,1.800673275
swell,13,13,1,5.153846154,1.724632997
swelter,10,10,1,4,2.108185107
swept,13,13,1,5.384615385,1.660244035
swerve,10,10,1,5.6,1.429840706
swift,10,10,1,5.3,1.636391694
swig,10,10,1,4.4,1.712697677
swim,13,13,1,5.153846154,1.772293892
swimming,10,10,1,4.9,1.449137675
swimmingly,11,11,1,4.636363636,1.433368569
swimsuit,10,10,1,4.2,1.932183566
swindle,10,10,1,4.2,1.475729575
swine,10,11,0.909090909,3.7,1.888562063
swing,11,11,1,3.909090909,1.445997611
swinger,10,10,1,4.4,2.366431913
swinging,10,10,1,4.6,2.412928143
swipe,13,13,1,4.846153846,1.951330907
swirl,10,10,1,5.9,0.994428926
swish,11,11,1,6.909090909,0.301511345
switch,10,10,1,4,1.885618083
switchblade,10,11,0.909090909,5.6,1.505545305
switchboard,11,11,1,3.545454545,1.752919642
swivel,12,12,1,5.5,1.243163121
swollen,10,10,1,5.6,1.264911064
swoon,10,10,1,5,1.632993162
swoop,10,10,1,5.9,1.663329993
swoosh,13,13,1,6.692307692,0.854850414
sword,9,9,1,2.777777778,1.092906421
swordfish,10,10,1,4.5,2.068278941
swore,10,10,1,4.7,1.159501809
sworn,10,10,1,3,1.247219129
sycamore,11,11,1,3.181818182,1.662418829
syllabic,11,12,0.916666667,4.272727273,1.272077756
syllable,10,10,1,3.3,2.359378449
syllabus,11,11,1,2.272727273,1.420627262
symbiotic,10,10,1,2.6,1.776388346
symbol,10,10,1,3.2,2.1499354
symbolic,10,10,1,3.8,2.043961296
symbolism,10,10,1,3.6,2.170509413
symbolize,10,10,1,2.6,1.264911064
symmetrical,11,11,1,3.363636364,2.15743956
sympathetic,11,11,1,2.818181818,1.167748416
sympathize,10,10,1,3.2,1.229272594
sympathy,11,11,1,4.181818182,1.834021909
symphonic,14,15,0.933333333,4.214285714,1.761929512
symphony,10,10,1,5,1.885618083
symptom,10,10,1,3.4,2.011080417
synagogue,10,10,1,2.9,1.449137675
sync,10,10,1,3.9,1.852925615
synchronize,12,12,1,3.583333333,2.274696117
syndicate,17,17,1,2.764705882,1.640480561
syndrome,10,10,1,2.2,1.475729575
synergy,11,11,1,3.272727273,2.240129866
synonym,10,10,1,3.6,1.646545205
synopsis,11,11,1,2.909090909,1.640399065
synthesis,10,10,1,2.5,1.840893503
synthesize,10,10,1,4,2.160246899
synthetic,10,10,1,3.7,1.888562063
syphilis,10,10,1,2.5,1.715938357
syringe,10,10,1,3.4,1.897366596
syrup,10,10,1,4.4,1.837873167
system,10,10,1,2.3,1.567021236
systematic,11,11,1,3.363636364,1.566698904
systemic,10,10,1,2.9,1.728840331
tab,11,11,1,3.818181818,2.040499048
Tabasco,11,11,1,2.545454545,1.572490786
table,10,10,1,4.2,1.686548085
tablecloth,10,10,1,3.8,2.699794231
tablespoon,11,11,1,2.636363636,1.963299634
tablet,9,9,1,4.888888889,2.147349788
tabloid,10,11,0.909090909,2.8,1.398411798
taboo,11,11,1,4.636363636,1.963299634
tack,12,12,1,4.5,2.315952582
tackle,10,10,1,5.8,1.398411798
tacky,11,11,1,5.454545455,1.035725481
taco,12,12,1,3,1.954016842
tact,12,12,1,2.666666667,1.825741858
tactful,11,11,1,3.090909091,1.814086296
tactic,10,10,1,2.7,1.159501809
tactical,10,10,1,3.8,0.918936583
tactics,10,10,1,3.8,1.751190072
tactile,10,10,1,3.1,1.370320319
tactless,10,10,1,2.9,1.449137675
tadpole,12,12,1,3.5,2.195035721
taffy,10,11,0.909090909,4.4,1.897366596
tag,10,10,1,4.1,2.078995484
tail,13,13,1,3.692307692,2.393902511
tailgate,13,13,1,3.615384615,2.433737234
tailor,10,10,1,2.5,0.971825316
taint,11,11,1,4.454545455,1.572490786
take,10,10,1,2.5,1.779513042
taken,10,10,1,3.4,2.221110833
takeover,10,10,1,3.6,1.897366596
taking,10,10,1,3.2,2.299758441
tale,10,10,1,3.3,1.702938637
talent,10,10,1,2.9,2.282785822
talented,10,10,1,2.8,1.316561177
tales,10,10,1,2.9,1.791957341
talk,10,10,1,4.5,1.509230856
talkative,10,10,1,3.7,1.766981104
tall,10,10,1,4.2,1.988857852
tally,10,10,1,4.2,1.87379591
talon,11,12,0.916666667,3.545454545,1.752919642
tamale,10,10,1,2.9,1.523883927
tambourine,11,12,0.916666667,3.272727273,1.848832555
tame,10,10,1,2.9,1.728840331
tamp,14,15,0.933333333,4.142857143,2.348719548
tamper,10,10,1,2.4,1.429840706
tampon,10,10,1,3.5,1.840893503
tan,10,11,0.909090909,4.9,1.370320319
tang,12,13,0.923076923,5.25,1.658312395
tangent,10,10,1,2.7,1.159501809
tangerine,10,10,1,3.8,2.299758441
tangible,10,10,1,2.9,2.233582076
tangle,11,11,1,4.818181818,2.182575626
tango,10,11,0.909090909,4.1,1.852925615
tangy,10,11,0.909090909,5.6,1.173787791
tank,10,10,1,4.4,1.837873167
tanker,11,11,1,3.909090909,2.071450963
tantalize,10,10,1,3.5,1.433720878
tantalizing,10,11,0.909090909,4.4,1.646545205
tantrum,11,11,1,4.545454545,2.252271581
tap,10,10,1,5.1,2.131770261
tape,10,10,1,5.5,1.715938357
taper,10,10,1,4.9,1.370320319
tapestry,11,11,1,3.909090909,2.211539982
tapeworm,10,10,1,4,2.054804668
tapioca,10,11,0.909090909,3.9,2.558211181
tapping,10,10,1,5.4,1.897366596
taps,11,11,1,5.545454545,1.752919642
tar,17,17,1,3.882352941,1.691240408
tarantula,10,10,1,4.4,1.776388346
tardy,10,10,1,3.7,1.567021236
target,12,12,1,4.5,2.315952582
Tarmac,12,12,1,1.833333333,1.267304465
tarnish,10,10,1,4.2,1.475729575
tarp,10,10,1,3.9,1.791957341
tart,11,11,1,4.636363636,1.911686547
tartar,15,17,0.882352941,3.133333333,1.959105724
task,11,11,1,3,1.897366596
tassel,10,10,1,4.3,2.213594362
taste,12,13,0.923076923,4.5,1.834021909
tasteful,10,10,1,4.1,0.875595036
tasteless,16,16,1,3.625,2.093641166
tasty,10,10,1,3.9,1.91195072
tattle,10,10,1,3.8,1.549193338
tattler,10,10,1,3.6,1.897366596
tattoo,10,10,1,3.9,1.969207398
taught,10,10,1,2.8,2.201009869
taunt,10,10,1,4.5,2.013840996
tavern,10,10,1,3.7,2.110818693
tax,10,10,1,3.5,1.840893503
taxable,10,10,1,2.8,1.87379591
taxation,11,11,1,4.636363636,1.026910636
taxi,11,11,1,4.636363636,1.858640755
taxing,13,13,1,4.153846154,1.951330907
tea,10,10,1,5.1,1.91195072
teach,10,10,1,3.4,2.065591118
teachable,11,11,1,3.272727273,2.053821272
teacher,11,11,1,3.727272727,2.195035721
teaching,10,10,1,3,1.56347192
teacup,10,10,1,2.6,1.897366596
teal,11,11,1,2.090909091,1.375103302
team,10,10,1,2.7,1.567021236
teamwork,11,11,1,4,1.897366596
teapot,12,12,1,4.083333333,2.314316445
tear,12,12,1,4.333333333,1.723280874
teardrop,10,10,1,5,2.449489743
tearful,10,11,0.909090909,4.2,1.87379591
tearing,10,10,1,4.7,2.002775851
tease,11,11,1,3.636363636,2.15743956
teaser,10,10,1,4.3,1.418136492
teaspoon,11,11,1,4.363636364,2.062654953
tech,13,13,1,3,1.471960144
technical,10,10,1,3.7,1.888562063
technician,10,10,1,3.4,1.95505044
technique,10,10,1,2.3,1.418136492
technology,10,10,1,4.3,1.82878223
teddy,10,10,1,3.1,1.449137675
tedious,10,10,1,3.9,1.523883927
tee,11,11,1,4.545454545,2.067057637
tee-hee,11,11,1,6,1.549193338
teem,11,12,0.916666667,3.363636364,2.062654953
teen,10,10,1,3.1,1.852925615
teenage,11,11,1,5.090909091,1.921173884
teens,10,10,1,4.6,2.270584849
teepee,10,10,1,4.1,2.424412873
teeter,10,10,1,4.8,1.813529401
teeth,11,11,1,4.545454545,2.067057637
teething,10,10,1,4.5,1.509230856
Teflon,10,10,1,2.2,1.686548085
telecast,10,10,1,4.1,0.875595036
telegram,11,11,1,3.909090909,2.30019762
telegraph,10,10,1,3.3,1.888562063
telemarketing,10,10,1,5.1,1.523883927
telephone,12,12,1,3.083333333,1.975225342
TelePrompTer,13,13,1,3.692307692,2.136376035
telescope,11,11,1,3.636363636,1.689540013
